N_Ep,Env_Steps,Avf_RM,Avg_EPLM
0.0,1.0,0.0,0.0
2727.0,10001.0,-22.299999237060547,3.700000047683716
5063.0,20001.0,-23.299999237060547,2.700000047683716
7253.0,30001.0,-22.5,3.5
9198.0,40001.0,-19.600000381469727,6.400000095367432
10794.0,50001.0,-20.299999237060547,5.699999809265137
12199.0,60001.0,-19.700000762939453,6.300000190734863
13281.0,70001.0,-11.800000190734863,14.199999809265137
14175.0,80001.0,-18.299999237060547,7.699999809265137
14719.0,90001.0,-4.800000190734863,21.200000762939453
14935.0,100001.0,61.0,87.0
15035.0,110001.0,57.70000076293945,83.69999694824219
15132.0,120001.0,126.30000305175781,152.3000030517578
15228.0,130001.0,84.80000305175781,110.80000305175781
15310.0,140001.0,101.4000015258789,127.4000015258789
15390.0,150001.0,84.30000305175781,110.30000305175781
15482.0,160001.0,86.69999694824219,112.69999694824219
15568.0,170001.0,112.5999984741211,138.60000610351562
15644.0,180001.0,129.89999389648438,155.89999389648438
15721.0,190001.0,80.0,106.0
15802.0,200001.0,83.69999694824219,109.69999694824219
15882.0,210001.0,103.30000305175781,129.3000030517578
15961.0,220001.0,121.5999984741211,147.60000610351562
16035.0,230001.0,59.599998474121094,85.5999984741211
16108.0,240001.0,92.69999694824219,118.69999694824219
16180.0,250001.0,108.69999694824219,134.6999969482422
16255.0,260001.0,90.9000015258789,116.9000015258789
16322.0,270001.0,137.89999389648438,163.89999389648438
16388.0,280001.0,134.0,160.0
16457.0,290001.0,146.60000610351562,172.60000610351562
16537.0,300001.0,82.80000305175781,108.80000305175781
16604.0,310001.0,133.8000030517578,159.8000030517578
16681.0,320001.0,94.0999984741211,120.0999984741211
16747.0,330001.0,91.30000305175781,117.30000305175781
16819.0,340001.0,100.5,126.5
16888.0,350001.0,78.0999984741211,104.0999984741211
16964.0,360001.0,119.19999694824219,145.1999969482422
17037.0,370001.0,108.19999694824219,134.1999969482422
17111.0,380001.0,84.9000015258789,110.9000015258789
17177.0,390001.0,153.0,179.0
