N_Ep,Env_Steps,Avf_RM,Avg_EPLM
0.0,1.0,0.0,0.0
75.0,10001.0,-193.8000030517578,128.6999969482422
141.0,20001.0,-203.10000610351562,174.89999389648438
206.0,30001.0,-194.0,216.0
272.0,40001.0,-138.89999389648438,176.10000610351562
334.0,50001.0,-98.5,126.5
397.0,60001.0,-68.5,129.5
451.0,70001.0,-12.800000190734863,244.6999969482422
506.0,80001.0,5.800000190734863,185.8000030517578
557.0,90001.0,34.400001525878906,192.39999389648438
603.0,100001.0,88.9000015258789,217.39999389648438
658.0,110001.0,75.5999984741211,183.60000610351562
715.0,120001.0,114.4000015258789,228.89999389648438
760.0,130001.0,119.30000305175781,238.3000030517578
826.0,140001.0,10.399999618530273,112.9000015258789
879.0,150001.0,119.69999694824219,235.1999969482422
931.0,160001.0,91.5999984741211,202.10000610351562
988.0,170001.0,96.9000015258789,215.39999389648438
1035.0,180001.0,125.30000305175781,234.8000030517578
1089.0,190001.0,96.30000305175781,207.8000030517578
1149.0,200001.0,34.70000076293945,140.6999969482422
1204.0,210001.0,71.5,180.5
1255.0,220001.0,108.4000015258789,221.39999389648438
1306.0,230001.0,53.70000076293945,158.1999969482422
1361.0,240001.0,72.5,177.0
1412.0,250001.0,80.5,191.5
1463.0,260001.0,98.5,209.5
1519.0,270001.0,59.0,165.5
1572.0,280001.0,84.5,196.5
1629.0,290001.0,42.29999923706055,152.8000030517578
1689.0,300001.0,49.79999923706055,161.8000030517578
1743.0,310001.0,55.099998474121094,160.60000610351562
1810.0,320001.0,65.19999694824219,172.6999969482422
1869.0,330001.0,122.5999984741211,241.60000610351562
1924.0,340001.0,56.70000076293945,160.6999969482422
1984.0,350001.0,44.5,150.0
2053.0,360001.0,47.599998474121094,152.60000610351562
2117.0,370001.0,62.5,167.5
2177.0,380001.0,87.0,202.0
2240.0,390001.0,37.20000076293945,142.6999969482422
2301.0,400001.0,85.5999984741211,199.10000610351562
2363.0,410001.0,55.099998474121094,159.60000610351562
2420.0,420001.0,92.5999984741211,202.10000610351562
2475.0,430001.0,30.299999237060547,135.3000030517578
2541.0,440001.0,15.199999809265137,119.19999694824219
2601.0,450001.0,79.0999984741211,199.10000610351562
2664.0,460001.0,59.400001525878906,163.89999389648438
2718.0,470001.0,12.199999809265137,115.69999694824219
2780.0,480001.0,11.199999809265137,113.19999694824219
2839.0,490001.0,56.70000076293945,162.1999969482422
