N_Ep,Env_Steps,Avf_RM,Avg_EPLM
0.0,1.0,0.0,0.0
69.0,10001.0,-230.89999389648438,166.60000610351562
136.0,20001.0,-161.89999389648438,143.10000610351562
204.0,30001.0,-134.10000610351562,128.89999389648438
266.0,40001.0,-117.5,163.5
333.0,50001.0,-89.80000305175781,141.1999969482422
392.0,60001.0,-52.0,144.0
453.0,70001.0,-23.600000381469727,140.89999389648438
516.0,80001.0,-13.0,143.0
578.0,90001.0,39.20000076293945,182.6999969482422
631.0,100001.0,78.9000015258789,191.39999389648438
694.0,110001.0,54.400001525878906,157.89999389648438
756.0,120001.0,36.099998474121094,138.10000610351562
811.0,130001.0,96.0,201.5
868.0,140001.0,38.70000076293945,143.1999969482422
929.0,150001.0,15.800000190734863,119.80000305175781
992.0,160001.0,28.0,129.5
1057.0,170001.0,10.899999618530273,112.9000015258789
1121.0,180001.0,92.19999694824219,195.6999969482422
1181.0,190001.0,40.0,145.0
1258.0,200001.0,60.0,164.0
1309.0,210001.0,35.599998474121094,139.60000610351562
1374.0,220001.0,85.9000015258789,193.39999389648438
1438.0,230001.0,29.200000762939453,132.1999969482422
1502.0,240001.0,33.400001525878906,135.39999389648438
1569.0,250001.0,55.70000076293945,161.6999969482422
1630.0,260001.0,70.5,175.5
1683.0,270001.0,50.099998474121094,155.10000610351562
1737.0,280001.0,49.900001525878906,154.39999389648438
1783.0,290001.0,118.80000305175781,225.8000030517578
1838.0,300001.0,86.4000015258789,192.39999389648438
1897.0,310001.0,67.0999984741211,173.10000610351562
1956.0,320001.0,108.30000305175781,215.8000030517578
2021.0,330001.0,110.5999984741211,221.10000610351562
2089.0,340001.0,19.100000381469727,122.5999984741211
2163.0,350001.0,6.599999904632568,110.0999984741211
2217.0,360001.0,69.19999694824219,175.1999969482422
2281.0,370001.0,48.5,152.5
2333.0,380001.0,114.5,218.0
2397.0,390001.0,19.899999618530273,123.4000015258789
2473.0,400001.0,4.199999809265137,106.69999694824219
2538.0,410001.0,92.30000305175781,196.8000030517578
2600.0,420001.0,51.599998474121094,157.10000610351562
2664.0,430001.0,40.29999923706055,143.8000030517578
2724.0,440001.0,58.0,162.0
2788.0,450001.0,71.30000305175781,178.8000030517578
2847.0,460001.0,24.700000762939453,127.19999694824219
2905.0,470001.0,49.900001525878906,152.39999389648438
2965.0,480001.0,1.100000023841858,104.5999984741211
3027.0,490001.0,43.099998474121094,147.10000610351562
