N_Ep,Env_Steps,Avf_RM,Avg_EPLM
1.0,1.0,0.0,1.0
2738.0,10001.0,2.5,3.5
5076.0,20001.0,2.5999999046325684,3.5999999046325684
7158.0,30001.0,3.9000000953674316,4.900000095367432
9071.0,40001.0,2.799999952316284,3.799999952316284
10689.0,50001.0,5.300000190734863,6.300000190734863
12100.0,60001.0,7.199999809265137,7.900000095367432
13242.0,70001.0,10.100000381469727,11.100000381469727
14171.0,80001.0,11.899999618530273,12.0
14825.0,90001.0,20.5,19.399999618530273
15320.0,100001.0,28.299999237060547,26.299999237060547
15678.0,110001.0,35.900001525878906,31.5
16034.0,120001.0,27.5,25.799999237060547
16372.0,130001.0,52.70000076293945,44.099998474121094
16704.0,140001.0,30.299999237060547,27.100000381469727
17037.0,150001.0,45.29999923706055,38.79999923706055
17358.0,160001.0,46.099998474121094,39.29999923706055
17666.0,170001.0,41.400001525878906,35.5
18012.0,180001.0,41.099998474121094,35.5
18334.0,190001.0,32.5,28.700000762939453
18642.0,200001.0,34.20000076293945,30.700000762939453
18964.0,210001.0,37.70000076293945,33.0
19274.0,220001.0,44.20000076293945,37.400001525878906
19592.0,230001.0,23.600000381469727,23.100000381469727
19941.0,240001.0,22.799999237060547,22.299999237060547
20276.0,250001.0,41.70000076293945,35.79999923706055
20591.0,260001.0,42.599998474121094,35.79999923706055
20927.0,270001.0,45.70000076293945,38.0
21247.0,280001.0,36.599998474121094,32.79999923706055
21588.0,290001.0,30.200000762939453,27.899999618530273
21922.0,300001.0,35.099998474121094,30.700000762939453
22255.0,310001.0,45.29999923706055,38.5
22568.0,320001.0,37.29999923706055,33.20000076293945
22879.0,330001.0,37.29999923706055,34.400001525878906
23203.0,340001.0,34.70000076293945,31.200000762939453
23538.0,350001.0,29.799999237060547,27.200000762939453
23865.0,360001.0,41.70000076293945,36.70000076293945
24193.0,370001.0,44.29999923706055,36.29999923706055
24527.0,380001.0,32.900001525878906,30.0
24832.0,390001.0,36.70000076293945,32.599998474121094
25159.0,400001.0,22.200000762939453,21.399999618530273
25497.0,410001.0,39.599998474121094,34.29999923706055
25860.0,420001.0,35.599998474121094,31.5
26197.0,430001.0,34.29999923706055,31.700000762939453
26561.0,440001.0,29.0,26.700000762939453
26874.0,450001.0,30.100000381469727,27.799999237060547
27202.0,460001.0,40.29999923706055,34.70000076293945
27536.0,470001.0,34.20000076293945,31.600000381469727
27875.0,480001.0,27.399999618530273,25.100000381469727
28178.0,490001.0,27.5,25.5
28530.0,500001.0,22.799999237060547,22.299999237060547
28876.0,510001.0,25.5,24.399999618530273
29240.0,520001.0,40.79999923706055,34.29999923706055
29556.0,530001.0,35.29999923706055,30.899999618530273
29885.0,540001.0,32.900001525878906,29.100000381469727
30224.0,550001.0,41.099998474121094,36.400001525878906
30564.0,560001.0,40.900001525878906,34.099998474121094
30900.0,570001.0,23.799999237060547,23.0
31205.0,580001.0,35.099998474121094,32.79999923706055
31520.0,590001.0,28.600000381469727,27.200000762939453
31844.0,600001.0,32.0,29.700000762939453
32159.0,610001.0,55.0,43.400001525878906
32444.0,620001.0,40.29999923706055,35.599998474121094
32763.0,630001.0,37.20000076293945,33.099998474121094
33037.0,640001.0,36.900001525878906,31.299999237060547
33341.0,650001.0,31.200000762939453,28.600000381469727
33666.0,660001.0,30.399999618530273,26.899999618530273
34003.0,670001.0,51.400001525878906,42.20000076293945
34288.0,680001.0,52.0,42.79999923706055
34576.0,690001.0,27.399999618530273,26.0
34872.0,700001.0,27.299999237060547,26.200000762939453
35142.0,710001.0,31.899999618530273,28.700000762939453
35442.0,720001.0,24.799999237060547,23.700000762939453
35716.0,730001.0,57.900001525878906,46.599998474121094
36002.0,740001.0,36.20000076293945,31.799999237060547
36275.0,750001.0,56.29999923706055,46.79999923706055
36553.0,760001.0,26.0,23.399999618530273
36836.0,770001.0,31.299999237060547,25.700000762939453
37135.0,780001.0,27.899999618530273,25.600000381469727
37418.0,790001.0,38.400001525878906,34.0
37687.0,800001.0,39.20000076293945,33.29999923706055
37965.0,810001.0,34.29999923706055,28.399999618530273
38238.0,820001.0,39.29999923706055,33.70000076293945
38479.0,830001.0,35.0,30.0
38741.0,840001.0,37.5,31.899999618530273
39012.0,850001.0,33.0,29.5
39281.0,860001.0,25.200000762939453,24.100000381469727
39580.0,870001.0,40.599998474121094,33.20000076293945
39822.0,880001.0,44.900001525878906,36.0
