N_Ep,Env_Steps,Avf_RM,Avg_EPLM
0.0,1.0,0.0,0.0
2723.0,10001.0,-96.80000305175781,4.199999809265137
5078.0,20001.0,-96.80000305175781,4.199999809265137
7240.0,30001.0,-98.9000015258789,2.0999999046325684
9121.0,40001.0,-96.0,5.0
10732.0,50001.0,-93.9000015258789,7.099999904632568
12066.0,60001.0,-95.30000305175781,5.699999809265137
13162.0,70001.0,-89.19999694824219,11.800000190734863
14054.0,80001.0,-90.0,11.0
14612.0,90001.0,-86.19999694824219,14.800000190734863
14857.0,100001.0,-27.899999618530273,73.0999984741211
14965.0,110001.0,-24.899999618530273,76.0999984741211
15083.0,120001.0,-8.199999809265137,92.80000305175781
15194.0,130001.0,-3.5999999046325684,97.4000015258789
15302.0,140001.0,-5.099999904632568,95.9000015258789
15406.0,150001.0,3.5999999046325684,104.5999984741211
15502.0,160001.0,-3.799999952316284,97.19999694824219
15587.0,170001.0,32.20000076293945,133.1999969482422
15668.0,180001.0,9.199999809265137,110.19999694824219
15747.0,190001.0,2.9000000953674316,103.9000015258789
15827.0,200001.0,10.800000190734863,111.80000305175781
15912.0,210001.0,-4.0,97.0
15992.0,220001.0,30.0,131.0
16072.0,230001.0,16.5,117.5
16155.0,240001.0,44.29999923706055,145.3000030517578
