N_Ep,Env_Steps,Avf_RM,Avg_EPLM
0.0,1.0,0.0,0.0
68.0,10001.0,-173.1999969482422,129.3000030517578
133.0,20001.0,-159.1999969482422,227.8000030517578
195.0,30001.0,-74.30000305175781,185.6999969482422
255.0,40001.0,6.699999809265137,177.1999969482422
310.0,50001.0,67.19999694824219,183.1999969482422
366.0,60001.0,97.0,206.5
427.0,70001.0,38.20000076293945,142.1999969482422
477.0,80001.0,73.5,177.5
531.0,90001.0,53.0,159.0
584.0,100001.0,36.79999923706055,140.8000030517578
648.0,110001.0,22.600000381469727,128.60000610351562
702.0,120001.0,29.600000381469727,133.60000610351562
764.0,130001.0,47.20000076293945,152.6999969482422
818.0,140001.0,66.19999694824219,169.6999969482422
876.0,150001.0,59.099998474121094,161.60000610351562
954.0,160001.0,44.20000076293945,148.1999969482422
1014.0,170001.0,61.599998474121094,169.60000610351562
1072.0,180001.0,28.100000381469727,131.60000610351562
1150.0,190001.0,49.20000076293945,154.1999969482422
1215.0,200001.0,33.0,137.5
1277.0,210001.0,39.400001525878906,145.39999389648438
1349.0,220001.0,31.200000762939453,137.6999969482422
1408.0,230001.0,126.5,247.5
1476.0,240001.0,68.0999984741211,172.10000610351562
1533.0,250001.0,66.0999984741211,172.60000610351562
1591.0,260001.0,80.5,184.5
1655.0,270001.0,43.20000076293945,149.1999969482422
1724.0,280001.0,9.5,113.0
1782.0,290001.0,80.80000305175781,200.8000030517578
1845.0,300001.0,51.099998474121094,160.10000610351562
1909.0,310001.0,115.0,229.0
1976.0,320001.0,26.899999618530273,132.39999389648438
2044.0,330001.0,16.899999618530273,119.9000015258789
2108.0,340001.0,38.79999923706055,144.8000030517578
2170.0,350001.0,87.19999694824219,198.6999969482422
2238.0,360001.0,24.100000381469727,128.60000610351562
2303.0,370001.0,83.9000015258789,200.89999389648438
2373.0,380001.0,11.5,115.5
2439.0,390001.0,142.89999389648438,261.3999938964844
2490.0,400001.0,19.700000762939453,124.69999694824219
2568.0,410001.0,28.700000762939453,134.1999969482422
2639.0,420001.0,26.299999237060547,137.3000030517578
2711.0,430001.0,18.899999618530273,122.4000015258789
2775.0,440001.0,34.20000076293945,142.6999969482422
2852.0,450001.0,7.900000095367432,111.9000015258789
2918.0,460001.0,36.5,149.5
2996.0,470001.0,23.0,128.5
3065.0,480001.0,21.200000762939453,125.69999694824219
3129.0,490001.0,56.20000076293945,173.1999969482422
