N_Ep,Env_Steps,Avf_RM,Avg_EPLM
1.0,1.0,0.0,1.0
2732.0,10001.0,2.200000047683716,3.200000047683716
5073.0,20001.0,2.700000047683716,3.200000047683716
7181.0,30001.0,5.199999809265137,5.699999809265137
9126.0,40001.0,4.0,5.0
10804.0,50001.0,4.199999809265137,5.199999809265137
12223.0,60001.0,8.899999618530273,8.899999618530273
13349.0,70001.0,12.600000381469727,13.100000381469727
14252.0,80001.0,8.0,8.5
14904.0,90001.0,23.299999237060547,20.299999237060547
15368.0,100001.0,35.099998474121094,29.600000381469727
15716.0,110001.0,37.29999923706055,31.299999237060547
16033.0,120001.0,35.599998474121094,28.600000381469727
16381.0,130001.0,34.0,28.0
16707.0,140001.0,24.299999237060547,23.299999237060547
17038.0,150001.0,32.79999923706055,27.799999237060547
17360.0,160001.0,51.099998474121094,40.099998474121094
17687.0,170001.0,33.5,28.0
18007.0,180001.0,31.600000381469727,27.100000381469727
18331.0,190001.0,44.70000076293945,36.20000076293945
18643.0,200001.0,48.29999923706055,35.29999923706055
18975.0,210001.0,29.5,26.5
19279.0,220001.0,33.099998474121094,28.600000381469727
19617.0,230001.0,26.5,24.5
19951.0,240001.0,19.5,18.5
20252.0,250001.0,54.599998474121094,43.599998474121094
20570.0,260001.0,27.600000381469727,25.600000381469727
20880.0,270001.0,32.400001525878906,27.899999618530273
21218.0,280001.0,22.700000762939453,22.200000762939453
21551.0,290001.0,38.20000076293945,31.700000762939453
21876.0,300001.0,35.0,28.5
22201.0,310001.0,25.0,22.5
22512.0,320001.0,40.099998474121094,31.600000381469727
22824.0,330001.0,26.799999237060547,24.799999237060547
23159.0,340001.0,37.5,28.0
23484.0,350001.0,38.599998474121094,30.600000381469727
23802.0,360001.0,47.099998474121094,36.099998474121094
24141.0,370001.0,46.5,34.5
24502.0,380001.0,50.20000076293945,38.70000076293945
24808.0,390001.0,52.5,41.5
25144.0,400001.0,28.200000762939453,25.700000762939453
25450.0,410001.0,46.0,34.0
25790.0,420001.0,20.100000381469727,20.600000381469727
26095.0,430001.0,28.399999618530273,24.399999618530273
26403.0,440001.0,28.399999618530273,24.899999618530273
26718.0,450001.0,27.5,25.5
27044.0,460001.0,31.100000381469727,28.100000381469727
27391.0,470001.0,23.5,23.0
27710.0,480001.0,49.70000076293945,36.20000076293945
28018.0,490001.0,63.29999923706055,44.79999923706055
28321.0,500001.0,37.599998474121094,30.600000381469727
28608.0,510001.0,50.79999923706055,38.29999923706055
28858.0,520001.0,61.5,45.5
29134.0,530001.0,70.5999984741211,50.599998474121094
29404.0,540001.0,20.899999618530273,21.399999618530273
29656.0,550001.0,34.900001525878906,28.899999618530273
29909.0,560001.0,23.5,21.5
30169.0,570001.0,39.79999923706055,33.29999923706055
30410.0,580001.0,57.70000076293945,43.70000076293945
30648.0,590001.0,49.70000076293945,37.20000076293945
30877.0,600001.0,60.79999923706055,43.79999923706055
31112.0,610001.0,52.400001525878906,38.900001525878906
31342.0,620001.0,28.200000762939453,23.700000762939453
31570.0,630001.0,73.69999694824219,51.70000076293945
31783.0,640001.0,55.20000076293945,38.70000076293945
32020.0,650001.0,55.099998474121094,38.099998474121094
32233.0,660001.0,57.099998474121094,39.099998474121094
32448.0,670001.0,35.20000076293945,26.700000762939453
32659.0,680001.0,65.5,45.0
32858.0,690001.0,72.69999694824219,47.70000076293945
33073.0,700001.0,106.0,66.5
33284.0,710001.0,59.0,41.5
33491.0,720001.0,74.0,46.5
33693.0,730001.0,60.0,42.0
33890.0,740001.0,67.30000305175781,47.79999923706055
34098.0,750001.0,62.20000076293945,41.70000076293945
34310.0,760001.0,77.0999984741211,48.099998474121094
34522.0,770001.0,75.5999984741211,50.599998474121094
34728.0,780001.0,63.70000076293945,43.20000076293945
34945.0,790001.0,83.19999694824219,54.20000076293945
35149.0,800001.0,86.80000305175781,58.79999923706055
35354.0,810001.0,87.19999694824219,56.20000076293945
35558.0,820001.0,101.5,62.5
35771.0,830001.0,67.69999694824219,44.70000076293945
35964.0,840001.0,86.30000305175781,54.79999923706055
36167.0,850001.0,86.4000015258789,56.400001525878906
36364.0,860001.0,79.0999984741211,55.599998474121094
36556.0,870001.0,103.0,65.0
36755.0,880001.0,79.9000015258789,51.900001525878906
36945.0,890001.0,51.400001525878906,33.400001525878906
37146.0,900001.0,101.5,64.5
37336.0,910001.0,57.29999923706055,38.79999923706055
37530.0,920001.0,62.5,40.0
37738.0,930001.0,80.0999984741211,54.099998474121094
37941.0,940001.0,51.79999923706055,35.79999923706055
38135.0,950001.0,98.30000305175781,62.79999923706055
38317.0,960001.0,61.0,41.5
38502.0,970001.0,72.4000015258789,46.900001525878906
38691.0,980001.0,64.80000305175781,42.79999923706055
38884.0,990001.0,60.20000076293945,44.20000076293945
39073.0,1000001.0,72.9000015258789,46.900001525878906
39262.0,1010001.0,91.80000305175781,59.79999923706055
39453.0,1020001.0,87.69999694824219,56.20000076293945
39630.0,1030001.0,74.69999694824219,46.70000076293945
39824.0,1040001.0,41.70000076293945,29.200000762939453
40008.0,1050001.0,91.69999694824219,58.20000076293945
40188.0,1060001.0,98.5999984741211,61.599998474121094
40375.0,1070001.0,72.69999694824219,46.20000076293945
40568.0,1080001.0,78.30000305175781,50.79999923706055
40755.0,1090001.0,105.5,63.5
40931.0,1100001.0,82.0,51.0
41119.0,1110001.0,47.79999923706055,32.79999923706055
41288.0,1120001.0,86.5,53.5
41451.0,1130001.0,102.30000305175781,64.30000305175781
41612.0,1140001.0,87.69999694824219,53.20000076293945
41782.0,1150001.0,108.4000015258789,63.900001525878906
41968.0,1160001.0,86.80000305175781,53.29999923706055
42159.0,1170001.0,126.5,76.5
42324.0,1180001.0,124.9000015258789,74.9000015258789
42504.0,1190001.0,75.5999984741211,47.599998474121094
42666.0,1200001.0,87.5,53.5
42836.0,1210001.0,101.5,61.0
43009.0,1220001.0,91.19999694824219,53.20000076293945
43176.0,1230001.0,91.30000305175781,55.79999923706055
43334.0,1240001.0,87.30000305175781,52.29999923706055
43518.0,1250001.0,94.4000015258789,53.900001525878906
